0:0:0:0:0:0:0:1 - - [10/May/2023:10:57:55 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8831
0:0:0:0:0:0:0:1 - - [10/May/2023:10:57:57 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2221
0:0:0:0:0:0:0:1 - - [10/May/2023:10:58:04 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8831
0:0:0:0:0:0:0:1 - - [10/May/2023:10:58:08 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2221
0:0:0:0:0:0:0:1 - - [10/May/2023:10:58:38 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2221
0:0:0:0:0:0:0:1 - - [10/May/2023:10:58:40 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2221
0:0:0:0:0:0:0:1 - - [10/May/2023:10:58:41 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2221
0:0:0:0:0:0:0:1 - - [10/May/2023:10:58:43 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8831
0:0:0:0:0:0:0:1 - - [10/May/2023:11:02:46 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8831
0:0:0:0:0:0:0:1 - - [10/May/2023:11:02:48 +0700] "GET /new-jdbc15-03/trang-chu HTTP/1.1" 200 4319
0:0:0:0:0:0:0:1 - - [10/May/2023:11:02:49 +0700] "GET /new-jdbc15-03/admin-home HTTP/1.1" 200 1994
0:0:0:0:0:0:0:1 - - [10/May/2023:11:02:49 +0700] "GET /new-web-ban-sach/views/admin/css-admin/css-admin.css HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [10/May/2023:11:02:50 +0700] "GET /new-jdbc15-03/admin-home?action=categories HTTP/1.1" 200 6976
0:0:0:0:0:0:0:1 - - [10/May/2023:11:02:50 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8831
0:0:0:0:0:0:0:1 - - [10/May/2023:11:02:53 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=19 HTTP/1.1" 200 2352
0:0:0:0:0:0:0:1 - - [10/May/2023:11:02:53 +0700] "GET /views/admin/jsp-product/displayModal.js HTTP/1.1" 404 1045
0:0:0:0:0:0:0:1 - - [10/May/2023:11:07:25 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2441
0:0:0:0:0:0:0:1 - - [10/May/2023:11:09:10 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2441
0:0:0:0:0:0:0:1 - - [10/May/2023:11:09:15 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2441
0:0:0:0:0:0:0:1 - - [10/May/2023:11:09:43 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8831
0:0:0:0:0:0:0:1 - - [10/May/2023:11:09:46 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=11 HTTP/1.1" 200 2421
0:0:0:0:0:0:0:1 - - [10/May/2023:11:09:54 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8831
0:0:0:0:0:0:0:1 - - [10/May/2023:11:10:27 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8831
0:0:0:0:0:0:0:1 - - [10/May/2023:11:10:34 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=12 HTTP/1.1" 200 2410
0:0:0:0:0:0:0:1 - - [10/May/2023:11:10:35 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8831
0:0:0:0:0:0:0:1 - - [10/May/2023:11:10:37 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=19 HTTP/1.1" 200 2405
0:0:0:0:0:0:0:1 - - [10/May/2023:11:10:39 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8831
0:0:0:0:0:0:0:1 - - [10/May/2023:11:10:40 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2408
0:0:0:0:0:0:0:1 - - [10/May/2023:11:10:42 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8831
0:0:0:0:0:0:0:1 - - [10/May/2023:11:10:46 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=12 HTTP/1.1" 200 2410
0:0:0:0:0:0:0:1 - - [10/May/2023:11:13:25 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2408
0:0:0:0:0:0:0:1 - - [10/May/2023:11:17:38 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8831
0:0:0:0:0:0:0:1 - - [10/May/2023:11:17:40 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2414
0:0:0:0:0:0:0:1 - - [10/May/2023:11:17:42 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2414
0:0:0:0:0:0:0:1 - - [10/May/2023:11:17:42 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2414
0:0:0:0:0:0:0:1 - - [10/May/2023:11:17:52 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2414
0:0:0:0:0:0:0:1 - - [10/May/2023:11:19:16 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2414
0:0:0:0:0:0:0:1 - - [10/May/2023:11:19:18 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2414
0:0:0:0:0:0:0:1 - - [10/May/2023:11:19:26 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=19 HTTP/1.1" 200 2411
0:0:0:0:0:0:0:1 - - [10/May/2023:11:19:48 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2445
0:0:0:0:0:0:0:1 - - [10/May/2023:11:20:51 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2408
0:0:0:0:0:0:0:1 - - [10/May/2023:11:20:54 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8831
0:0:0:0:0:0:0:1 - - [10/May/2023:11:20:56 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2408
0:0:0:0:0:0:0:1 - - [10/May/2023:11:20:57 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8831
0:0:0:0:0:0:0:1 - - [10/May/2023:11:22:07 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2426
0:0:0:0:0:0:0:1 - - [10/May/2023:11:22:10 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8831
0:0:0:0:0:0:0:1 - - [10/May/2023:11:22:11 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2426
0:0:0:0:0:0:0:1 - - [10/May/2023:11:22:18 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=7 HTTP/1.1" 200 2426
0:0:0:0:0:0:0:1 - - [10/May/2023:11:22:21 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8831
0:0:0:0:0:0:0:1 - - [10/May/2023:11:22:22 +0700] "GET /new-jdbc15-03/admin-home?action=deleteProduct&idProduct=20 HTTP/1.1" 200 2427
0:0:0:0:0:0:0:1 - - [10/May/2023:11:22:24 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 8831
0:0:0:0:0:0:0:1 - - [10/May/2023:11:26:56 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 10214
0:0:0:0:0:0:0:1 - - [10/May/2023:11:27:05 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 10214
0:0:0:0:0:0:0:1 - - [10/May/2023:11:34:17 +0700] "GET /new-jdbc15-03/admin-home?action=products HTTP/1.1" 200 11308
0:0:0:0:0:0:0:1 - - [10/May/2023:11:34:22 +0700] "GET /new-jdbc15-03/admin-home?action=Product&idProduct=7 HTTP/1.1" 200 1994
