127.0.0.1 - - [14/May/2023:05:44:30 +0700] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [14/May/2023:05:47:36 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38 HTTP/1.1" 200 5913
0:0:0:0:0:0:0:1 - - [14/May/2023:05:47:36 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1137
0:0:0:0:0:0:0:1 - - [14/May/2023:05:47:36 +0700] "GET /new-jdbc15-03/views/thumbnails/demenphieuluuki.jpg HTTP/1.1" 200 277891
0:0:0:0:0:0:0:1 - - [14/May/2023:05:47:36 +0700] "GET /new-jdbc15-03/views/thumbnails/hanhtinh.jpg HTTP/1.1" 200 208933
0:0:0:0:0:0:0:1 - - [14/May/2023:05:47:36 +0700] "GET /new-jdbc15-03/views/thumbnails/caycamngotcuatoi.jpg HTTP/1.1" 200 318394
0:0:0:0:0:0:0:1 - - [14/May/2023:05:47:36 +0700] "GET /new-jdbc15-03/views/thumbnails/bookshop.png HTTP/1.1" 200 33357
0:0:0:0:0:0:0:1 - - [14/May/2023:05:47:36 +0700] "GET /new-jdbc15-03/views/thumbnails/nha_gia_kim__paulo_coelho.jpg HTTP/1.1" 200 227353
0:0:0:0:0:0:0:1 - - [14/May/2023:05:47:36 +0700] "GET /new-jdbc15-03/views/thumbnails/tam_ly_hoc_ve_tien.jpg HTTP/1.1" 200 7527
0:0:0:0:0:0:0:1 - - [14/May/2023:05:47:36 +0700] "GET /new-jdbc15-03/views/thumbnails/sapiens.jpg HTTP/1.1" 200 151196
0:0:0:0:0:0:0:1 - - [14/May/2023:05:47:36 +0700] "GET /new-jdbc15-03/views/thumbnails/howthebodywork.jpg HTTP/1.1" 200 182235
0:0:0:0:0:0:0:1 - - [14/May/2023:05:47:36 +0700] "GET /new-jdbc15-03/views/thumbnails/bianluanhoi.jpg HTTP/1.1" 200 231666
0:0:0:0:0:0:0:1 - - [14/May/2023:05:47:36 +0700] "GET /favicon.ico HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [14/May/2023:05:49:22 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38 HTTP/1.1" 200 5913
0:0:0:0:0:0:0:1 - - [14/May/2023:05:49:22 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1092
0:0:0:0:0:0:0:1 - - [14/May/2023:05:49:33 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38 HTTP/1.1" 200 5913
0:0:0:0:0:0:0:1 - - [14/May/2023:05:49:33 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1092
0:0:0:0:0:0:0:1 - - [14/May/2023:05:49:33 +0700] "GET /new-jdbc15-03/views/thumbnails/bookshop.png HTTP/1.1" 200 33357
0:0:0:0:0:0:0:1 - - [14/May/2023:05:49:33 +0700] "GET /new-jdbc15-03/views/thumbnails/demenphieuluuki.jpg HTTP/1.1" 200 277891
0:0:0:0:0:0:0:1 - - [14/May/2023:05:49:33 +0700] "GET /new-jdbc15-03/views/thumbnails/hanhtinh.jpg HTTP/1.1" 200 208933
0:0:0:0:0:0:0:1 - - [14/May/2023:05:49:33 +0700] "GET /new-jdbc15-03/views/thumbnails/caycamngotcuatoi.jpg HTTP/1.1" 200 318394
0:0:0:0:0:0:0:1 - - [14/May/2023:05:49:33 +0700] "GET /new-jdbc15-03/views/thumbnails/nha_gia_kim__paulo_coelho.jpg HTTP/1.1" 200 227353
0:0:0:0:0:0:0:1 - - [14/May/2023:05:49:33 +0700] "GET /new-jdbc15-03/views/thumbnails/tam_ly_hoc_ve_tien.jpg HTTP/1.1" 200 7527
0:0:0:0:0:0:0:1 - - [14/May/2023:05:49:33 +0700] "GET /new-jdbc15-03/views/thumbnails/sapiens.jpg HTTP/1.1" 200 151196
0:0:0:0:0:0:0:1 - - [14/May/2023:05:49:33 +0700] "GET /new-jdbc15-03/views/thumbnails/howthebodywork.jpg HTTP/1.1" 200 182235
0:0:0:0:0:0:0:1 - - [14/May/2023:05:49:33 +0700] "GET /new-jdbc15-03/views/thumbnails/bianluanhoi.jpg HTTP/1.1" 200 231666
0:0:0:0:0:0:0:1 - - [14/May/2023:05:49:33 +0700] "GET /favicon.ico HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:04 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:37 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38 HTTP/1.1" 200 5913
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:37 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1092
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:37 +0700] "GET /new-jdbc15-03/views/thumbnails/hanhtinh.jpg HTTP/1.1" 200 208933
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:37 +0700] "GET /new-jdbc15-03/views/thumbnails/demenphieuluuki.jpg HTTP/1.1" 200 277891
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:37 +0700] "GET /new-jdbc15-03/views/thumbnails/caycamngotcuatoi.jpg HTTP/1.1" 200 318394
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:37 +0700] "GET /new-jdbc15-03/views/thumbnails/nha_gia_kim__paulo_coelho.jpg HTTP/1.1" 200 227353
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:37 +0700] "GET /new-jdbc15-03/views/thumbnails/tam_ly_hoc_ve_tien.jpg HTTP/1.1" 200 7527
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:37 +0700] "GET /new-jdbc15-03/views/thumbnails/sapiens.jpg HTTP/1.1" 200 151196
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:37 +0700] "GET /new-jdbc15-03/views/thumbnails/howthebodywork.jpg HTTP/1.1" 200 182235
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:37 +0700] "GET /new-jdbc15-03/views/thumbnails/bianluanhoi.jpg HTTP/1.1" 200 231666
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:38 +0700] "GET /new-jdbc15-03/views/thumbnails/bookshop.png HTTP/1.1" 200 33357
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:38 +0700] "GET /favicon.ico HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:48 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:52 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38 HTTP/1.1" 200 5913
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:52 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1092
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:52 +0700] "GET /new-jdbc15-03/views/thumbnails/hanhtinh.jpg HTTP/1.1" 200 208933
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:52 +0700] "GET /new-jdbc15-03/views/thumbnails/bookshop.png HTTP/1.1" 200 33357
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:52 +0700] "GET /new-jdbc15-03/views/thumbnails/demenphieuluuki.jpg HTTP/1.1" 200 277891
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:52 +0700] "GET /new-jdbc15-03/views/thumbnails/caycamngotcuatoi.jpg HTTP/1.1" 200 318394
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:52 +0700] "GET /new-jdbc15-03/views/thumbnails/nha_gia_kim__paulo_coelho.jpg HTTP/1.1" 200 227353
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:52 +0700] "GET /new-jdbc15-03/views/thumbnails/tam_ly_hoc_ve_tien.jpg HTTP/1.1" 200 7527
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:52 +0700] "GET /new-jdbc15-03/views/thumbnails/sapiens.jpg HTTP/1.1" 200 151196
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:52 +0700] "GET /new-jdbc15-03/views/thumbnails/howthebodywork.jpg HTTP/1.1" 200 182235
0:0:0:0:0:0:0:1 - - [14/May/2023:05:50:52 +0700] "GET /new-jdbc15-03/views/thumbnails/bianluanhoi.jpg HTTP/1.1" 200 231666
0:0:0:0:0:0:0:1 - - [14/May/2023:05:51:59 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38 HTTP/1.1" 200 5913
0:0:0:0:0:0:0:1 - - [14/May/2023:05:51:59 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1084
0:0:0:0:0:0:0:1 - - [14/May/2023:05:52:24 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38 HTTP/1.1" 200 5913
0:0:0:0:0:0:0:1 - - [14/May/2023:05:52:24 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1084
0:0:0:0:0:0:0:1 - - [14/May/2023:05:53:39 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38 HTTP/1.1" 200 5913
0:0:0:0:0:0:0:1 - - [14/May/2023:05:53:39 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1082
0:0:0:0:0:0:0:1 - - [14/May/2023:05:54:07 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38 HTTP/1.1" 200 5913
0:0:0:0:0:0:0:1 - - [14/May/2023:05:54:07 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1080
0:0:0:0:0:0:0:1 - - [14/May/2023:05:54:52 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38 HTTP/1.1" 200 5913
0:0:0:0:0:0:0:1 - - [14/May/2023:05:54:52 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1084
0:0:0:0:0:0:0:1 - - [14/May/2023:05:55:08 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38 HTTP/1.1" 200 5913
0:0:0:0:0:0:0:1 - - [14/May/2023:05:55:08 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1084
0:0:0:0:0:0:0:1 - - [14/May/2023:05:55:20 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38 HTTP/1.1" 200 5913
0:0:0:0:0:0:0:1 - - [14/May/2023:05:55:20 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1084
0:0:0:0:0:0:0:1 - - [14/May/2023:05:55:29 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38 HTTP/1.1" 200 5913
0:0:0:0:0:0:0:1 - - [14/May/2023:05:55:29 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1084
0:0:0:0:0:0:0:1 - - [14/May/2023:05:57:38 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38 HTTP/1.1" 200 5913
0:0:0:0:0:0:0:1 - - [14/May/2023:05:57:38 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1082
0:0:0:0:0:0:0:1 - - [14/May/2023:05:58:15 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38 HTTP/1.1" 200 5913
0:0:0:0:0:0:0:1 - - [14/May/2023:05:58:15 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1084
0:0:0:0:0:0:0:1 - - [14/May/2023:06:07:57 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38 HTTP/1.1" 200 6326
0:0:0:0:0:0:0:1 - - [14/May/2023:06:07:57 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/May/2023:06:09:36 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38 HTTP/1.1" 200 6239
0:0:0:0:0:0:0:1 - - [14/May/2023:06:09:36 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/May/2023:06:09:38 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38? HTTP/1.1" 200 6239
0:0:0:0:0:0:0:1 - - [14/May/2023:06:09:40 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38? HTTP/1.1" 200 6239
0:0:0:0:0:0:0:1 - - [14/May/2023:06:10:46 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38? HTTP/1.1" 200 6264
0:0:0:0:0:0:0:1 - - [14/May/2023:06:10:46 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/May/2023:06:27:04 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38? HTTP/1.1" 200 6264
0:0:0:0:0:0:0:1 - - [14/May/2023:06:27:04 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [14/May/2023:06:27:18 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38? HTTP/1.1" 200 6264
0:0:0:0:0:0:0:1 - - [14/May/2023:06:27:18 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1447
0:0:0:0:0:0:0:1 - - [14/May/2023:06:27:46 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38? HTTP/1.1" 200 6264
0:0:0:0:0:0:0:1 - - [14/May/2023:06:27:46 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1447
0:0:0:0:0:0:0:1 - - [14/May/2023:06:29:23 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/May/2023:06:37:49 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38? HTTP/1.1" 200 6264
0:0:0:0:0:0:0:1 - - [14/May/2023:06:37:49 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1447
0:0:0:0:0:0:0:1 - - [14/May/2023:06:37:49 +0700] "GET /new-jdbc15-03/views/thumbnails/demenphieuluuki.jpg HTTP/1.1" 200 277891
0:0:0:0:0:0:0:1 - - [14/May/2023:06:37:49 +0700] "GET /new-jdbc15-03/views/thumbnails/hanhtinh.jpg HTTP/1.1" 200 208933
0:0:0:0:0:0:0:1 - - [14/May/2023:06:37:49 +0700] "GET /new-jdbc15-03/views/thumbnails/nha_gia_kim__paulo_coelho.jpg HTTP/1.1" 200 227353
0:0:0:0:0:0:0:1 - - [14/May/2023:06:37:49 +0700] "GET /new-jdbc15-03/views/thumbnails/tam_ly_hoc_ve_tien.jpg HTTP/1.1" 200 7527
0:0:0:0:0:0:0:1 - - [14/May/2023:06:37:49 +0700] "GET /new-jdbc15-03/views/thumbnails/caycamngotcuatoi.jpg HTTP/1.1" 200 318394
0:0:0:0:0:0:0:1 - - [14/May/2023:06:37:49 +0700] "GET /new-jdbc15-03/views/thumbnails/sapiens.jpg HTTP/1.1" 200 151196
0:0:0:0:0:0:0:1 - - [14/May/2023:06:37:49 +0700] "GET /new-jdbc15-03/views/thumbnails/howthebodywork.jpg HTTP/1.1" 200 182235
0:0:0:0:0:0:0:1 - - [14/May/2023:06:37:49 +0700] "GET /new-jdbc15-03/views/thumbnails/bianluanhoi.jpg HTTP/1.1" 200 231666
0:0:0:0:0:0:0:1 - - [14/May/2023:06:39:44 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38? HTTP/1.1" 200 6264
0:0:0:0:0:0:0:1 - - [14/May/2023:06:39:44 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1447
0:0:0:0:0:0:0:1 - - [14/May/2023:06:39:44 +0700] "GET /new-jdbc15-03/views/thumbnails/tam_ly_hoc_ve_tien.jpg HTTP/1.1" 200 7527
0:0:0:0:0:0:0:1 - - [14/May/2023:06:39:44 +0700] "GET /new-jdbc15-03/views/thumbnails/nha_gia_kim__paulo_coelho.jpg HTTP/1.1" 200 227353
0:0:0:0:0:0:0:1 - - [14/May/2023:06:39:44 +0700] "GET /new-jdbc15-03/views/thumbnails/hanhtinh.jpg HTTP/1.1" 200 208933
0:0:0:0:0:0:0:1 - - [14/May/2023:06:39:44 +0700] "GET /new-jdbc15-03/views/thumbnails/demenphieuluuki.jpg HTTP/1.1" 200 277891
0:0:0:0:0:0:0:1 - - [14/May/2023:06:39:44 +0700] "GET /new-jdbc15-03/views/thumbnails/caycamngotcuatoi.jpg HTTP/1.1" 200 318394
0:0:0:0:0:0:0:1 - - [14/May/2023:06:39:44 +0700] "GET /new-jdbc15-03/views/thumbnails/sapiens.jpg HTTP/1.1" 200 151196
0:0:0:0:0:0:0:1 - - [14/May/2023:06:39:44 +0700] "GET /new-jdbc15-03/views/thumbnails/howthebodywork.jpg HTTP/1.1" 200 182235
0:0:0:0:0:0:0:1 - - [14/May/2023:06:39:44 +0700] "GET /new-jdbc15-03/views/thumbnails/bianluanhoi.jpg HTTP/1.1" 200 231666
0:0:0:0:0:0:0:1 - - [14/May/2023:06:53:27 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38? HTTP/1.1" 200 6547
0:0:0:0:0:0:0:1 - - [14/May/2023:06:53:27 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1490
0:0:0:0:0:0:0:1 - - [14/May/2023:06:53:27 +0700] "GET /new-jdbc15-03/views/thumbnails/bookshop.png HTTP/1.1" 200 33357
0:0:0:0:0:0:0:1 - - [14/May/2023:06:53:27 +0700] "GET /new-jdbc15-03/views/thumbnails/hanhtinh.jpg HTTP/1.1" 200 208933
0:0:0:0:0:0:0:1 - - [14/May/2023:06:53:27 +0700] "GET /new-jdbc15-03/views/thumbnails/demenphieuluuki.jpg HTTP/1.1" 200 277891
0:0:0:0:0:0:0:1 - - [14/May/2023:06:53:27 +0700] "GET /new-jdbc15-03/views/thumbnails/caycamngotcuatoi.jpg HTTP/1.1" 200 318394
0:0:0:0:0:0:0:1 - - [14/May/2023:06:53:27 +0700] "GET /new-jdbc15-03/views/thumbnails/nha_gia_kim__paulo_coelho.jpg HTTP/1.1" 200 227353
0:0:0:0:0:0:0:1 - - [14/May/2023:06:53:27 +0700] "GET /new-jdbc15-03/views/thumbnails/tam_ly_hoc_ve_tien.jpg HTTP/1.1" 200 7527
0:0:0:0:0:0:0:1 - - [14/May/2023:06:53:27 +0700] "GET /new-jdbc15-03/views/thumbnails/sapiens.jpg HTTP/1.1" 200 151196
0:0:0:0:0:0:0:1 - - [14/May/2023:06:53:28 +0700] "GET /new-jdbc15-03/views/thumbnails/howthebodywork.jpg HTTP/1.1" 200 182235
0:0:0:0:0:0:0:1 - - [14/May/2023:06:53:28 +0700] "GET /new-jdbc15-03/views/thumbnails/bianluanhoi.jpg HTTP/1.1" 200 231666
0:0:0:0:0:0:0:1 - - [14/May/2023:06:54:12 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38? HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [14/May/2023:06:54:12 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1488
0:0:0:0:0:0:0:1 - - [14/May/2023:06:54:13 +0700] "GET /new-jdbc15-03/views/thumbnails/bookshop.png HTTP/1.1" 200 33357
0:0:0:0:0:0:0:1 - - [14/May/2023:06:54:13 +0700] "GET /new-jdbc15-03/views/thumbnails/hanhtinh.jpg HTTP/1.1" 200 208933
0:0:0:0:0:0:0:1 - - [14/May/2023:06:54:13 +0700] "GET /new-jdbc15-03/views/thumbnails/demenphieuluuki.jpg HTTP/1.1" 200 277891
0:0:0:0:0:0:0:1 - - [14/May/2023:06:54:13 +0700] "GET /new-jdbc15-03/views/thumbnails/caycamngotcuatoi.jpg HTTP/1.1" 200 318394
0:0:0:0:0:0:0:1 - - [14/May/2023:06:54:13 +0700] "GET /new-jdbc15-03/views/thumbnails/nha_gia_kim__paulo_coelho.jpg HTTP/1.1" 200 227353
0:0:0:0:0:0:0:1 - - [14/May/2023:06:54:13 +0700] "GET /new-jdbc15-03/views/thumbnails/tam_ly_hoc_ve_tien.jpg HTTP/1.1" 200 7527
0:0:0:0:0:0:0:1 - - [14/May/2023:06:54:13 +0700] "GET /new-jdbc15-03/views/thumbnails/sapiens.jpg HTTP/1.1" 200 151196
0:0:0:0:0:0:0:1 - - [14/May/2023:06:54:13 +0700] "GET /new-jdbc15-03/views/thumbnails/howthebodywork.jpg HTTP/1.1" 200 182235
0:0:0:0:0:0:0:1 - - [14/May/2023:06:54:13 +0700] "GET /new-jdbc15-03/views/thumbnails/bianluanhoi.jpg HTTP/1.1" 200 231666
0:0:0:0:0:0:0:1 - - [14/May/2023:06:56:25 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38? HTTP/1.1" 200 6800
0:0:0:0:0:0:0:1 - - [14/May/2023:06:56:25 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1488
0:0:0:0:0:0:0:1 - - [14/May/2023:06:56:25 +0700] "GET /new-jdbc15-03/views/thumbnails/bookshop.png HTTP/1.1" 200 33357
0:0:0:0:0:0:0:1 - - [14/May/2023:06:56:25 +0700] "GET /new-jdbc15-03/views/thumbnails/hanhtinh.jpg HTTP/1.1" 200 208933
0:0:0:0:0:0:0:1 - - [14/May/2023:06:56:25 +0700] "GET /new-jdbc15-03/views/thumbnails/demenphieuluuki.jpg HTTP/1.1" 200 277891
0:0:0:0:0:0:0:1 - - [14/May/2023:06:56:25 +0700] "GET /new-jdbc15-03/views/thumbnails/caycamngotcuatoi.jpg HTTP/1.1" 200 318394
0:0:0:0:0:0:0:1 - - [14/May/2023:06:56:25 +0700] "GET /new-jdbc15-03/views/thumbnails/nha_gia_kim__paulo_coelho.jpg HTTP/1.1" 200 227353
0:0:0:0:0:0:0:1 - - [14/May/2023:06:56:26 +0700] "GET /new-jdbc15-03/views/thumbnails/tam_ly_hoc_ve_tien.jpg HTTP/1.1" 200 7527
0:0:0:0:0:0:0:1 - - [14/May/2023:06:56:26 +0700] "GET /new-jdbc15-03/views/thumbnails/sapiens.jpg HTTP/1.1" 200 151196
0:0:0:0:0:0:0:1 - - [14/May/2023:06:56:26 +0700] "GET /new-jdbc15-03/views/thumbnails/bianluanhoi.jpg HTTP/1.1" 200 231666
0:0:0:0:0:0:0:1 - - [14/May/2023:06:56:26 +0700] "GET /new-jdbc15-03/views/thumbnails/howthebodywork.jpg HTTP/1.1" 200 182235
0:0:0:0:0:0:0:1 - - [14/May/2023:06:57:56 +0700] "GET /new-jdbc15-03/trang-chu;jsessionid=F4DC4B7636A1AC5E97E8FC9675152C38? HTTP/1.1" 200 6746
0:0:0:0:0:0:0:1 - - [14/May/2023:06:57:56 +0700] "GET /new-jdbc15-03/views/home/css/css-home.css HTTP/1.1" 200 1488
0:0:0:0:0:0:0:1 - - [14/May/2023:06:57:56 +0700] "GET /new-jdbc15-03/views/thumbnails/bookshop.png HTTP/1.1" 200 33357
0:0:0:0:0:0:0:1 - - [14/May/2023:06:57:56 +0700] "GET /new-jdbc15-03/views/thumbnails/demenphieuluuki.jpg HTTP/1.1" 200 277891
0:0:0:0:0:0:0:1 - - [14/May/2023:06:57:56 +0700] "GET /new-jdbc15-03/views/thumbnails/caycamngotcuatoi.jpg HTTP/1.1" 200 318394
0:0:0:0:0:0:0:1 - - [14/May/2023:06:57:56 +0700] "GET /new-jdbc15-03/views/thumbnails/nha_gia_kim__paulo_coelho.jpg HTTP/1.1" 200 227353
0:0:0:0:0:0:0:1 - - [14/May/2023:06:57:56 +0700] "GET /new-jdbc15-03/views/thumbnails/hanhtinh.jpg HTTP/1.1" 200 208933
0:0:0:0:0:0:0:1 - - [14/May/2023:06:57:56 +0700] "GET /new-jdbc15-03/views/thumbnails/tam_ly_hoc_ve_tien.jpg HTTP/1.1" 200 7527
0:0:0:0:0:0:0:1 - - [14/May/2023:06:57:56 +0700] "GET /new-jdbc15-03/views/thumbnails/sapiens.jpg HTTP/1.1" 200 151196
0:0:0:0:0:0:0:1 - - [14/May/2023:06:57:56 +0700] "GET /new-jdbc15-03/views/thumbnails/howthebodywork.jpg HTTP/1.1" 200 182235
